snowpack,06H,06V,10H,10V,19H,19V,37H,37V,twc,sp,weights
45,246.86158456072366,273.4342224981488,251.58944080015223,273.93389920236524,256.57264650771344,273.8003438148911,258.91519924046617,272.94783588629326,3.0,1,1
46,245.36307532033655,273.93328540062663,250.47236889184785,274.3552388975858,255.9912038294608,274.07745176808436,258.5418588165761,273.1144520290143,3.4000000000000004,1,1
47,243.6947166822457,274.19327184374873,249.32305061781292,274.64836811377535,255.3279645043104,274.25391086277375,258.14360516585606,273.2464587780118,3.8000000000000003,1,1
48,241.9289222179489,274.28808989222404,248.04204571561814,274.7608705762934,254.59461104418514,274.33976346791576,257.7209525192906,273.34407647183974,4.2,1,1
49,240.0972779074012,274.24088718336145,246.67753248177328,274.73699948564723,253.79956993319192,274.3426976433442,257.2747285322913,273.40787801267015,4.6,1,1
50,238.26854746446435,274.13669163048064,245.25273051433297,274.60191839526897,252.95516888859493,274.2730025456514,256.80599678142795,273.4387138321507,5.0,1,1
51,230.5317473600478,272.77113713136697,239.05877753955156,273.2245794281357,249.44301904957567,273.73857413791603,254.6389665897618,273.2375676933369,6.666666666666667,1,1
52,223.29590514741767,270.9812907146951,233.21752906423052,271.39294759267824,245.15257721051285,272.00528073506905,252.20164333457976,272.5769948198866,8.333333333333334,1,1
53,214.14744801388522,269.66081876653965,227.1902667021669,268.6703093893192,240.73058569209124,269.7638224539308,249.7477894335777,271.7156862633966,10.0,1,1
54,207.5280227205957,267.1620349265841,221.49152371014188,265.70492641766253,236.331804676348,267.2118519326707,246.988701815482,270.36909760288495,11.666666666666668,1,1
55,201.2771828524494,264.5459278573364,212.30508311249838,264.11706834488393,232.03802325189946,264.47693680646495,244.17359540876055,268.8041317028743,13.333333333333334,1,1
56,195.7593433938289,261.79458334032,206.91517104867668,261.61912103990966,227.8887364618484,261.6416596603683,241.34640645091235,267.0784654229944,15.0,1,1
57,190.4049318835983,259.49680024627787,202.11806323299334,258.56897012439936,223.94244138354574,258.80422525359,238.53702762375823,265.2359264367589,16.666666666666668,1,1
58,185.61486017416354,256.49256332710854,197.573315297701,255.7303897706692,215.9620032889923,258.0688131351234,235.76435034839147,263.3093525120336,18.333333333333336,1,1
59,181.21071162635573,253.64373047454856,192.8911308825951,253.19588269667253,212.06823897198635,255.3850553353048,232.9468152106544,261.22815092721305,20.0,1,1
60,172.09528006720262,211.37617416422367,175.47983372620922,212.41767309105782,183.51510382597272,214.51104532659704,209.73135273923407,231.59946427200725,0.0,2,2
61,194.9110620201384,225.53350593924478,209.37141287755622,234.78947173444956,225.3060483411234,245.05039495099876,241.4164867480755,256.76357590132153,0.1,2,2
62,210.020903764819,235.50348224479816,226.69431673447096,246.7082571291353,241.73084559534595,257.5072451392094,251.55720134706465,264.9742471009424,0.2,2,2
63,220.11363366443317,242.50097270773648,236.12451968750264,253.6691108943041,247.8235622165514,262.2075254639011,254.61410389007312,267.52288246522846,0.30000000000000004,2,2
64,227.1996018910242,247.77355505842027,241.39882130993098,257.8788841211116,250.6926167936561,264.7459544624888,255.9597554570623,268.8392872109294,0.4,2,2
65,232.19125325477557,251.73374409508574,244.45132973703295,260.5638746398696,252.2143341129314,266.3287658709933,256.4500289394891,269.4332836410597,0.5,2,2
66,235.66937635067055,254.9525894185081,246.39234212901178,262.5095714570456,252.6496472257035,266.9139551156564,256.1952181806648,269.3020584423131,0.6000000000000001,2,2
67,238.26013355751186,257.3535216100012,247.49280824161644,263.95333629303224,252.98560498402918,267.47346927048994,256.3999623276528,269.669302847881,0.7000000000000001,2,2
68,240.17136629905136,259.2793797014123,248.08643725638925,264.81635159450923,253.17469222684693,267.9033953670551,256.25258275970646,269.6709276456223,0.8,2,2
69,241.57649092643155,260.83927259926935,248.61386097211746,265.6790947151301,253.13385427253803,268.0912884424792,256.14999203582954,269.71775352583245,0.9,2,2
70,242.6200312426611,262.1377524627919,248.8916075364835,266.30452974070454,253.21613111649847,268.4212059119408,256.0790330297594,269.7955321512772,1.0,2,2
71,244.4824800792772,265.64089452467664,249.19091584248974,268.08768391699033,253.08130396742064,269.32927076196927,256.02992522278714,270.37610351532715,1.4,2,2
72,244.82212924767933,267.9154898806737,248.84242916080814,269.3150828223095,253.03598893612062,270.2517562934182,255.7687343281874,270.703378962627,1.8,2,2
73,244.17467826601717,269.291673552536,248.28002525417938,270.2600680152036,252.7818101471316,270.8997549425276,255.3736606845782,270.9341460776997,2.2,2,2
74,243.1885301315158,270.3120129199336,247.50783739020423,270.99668233957874,252.33712141604101,271.3613801006651,254.9990150361728,271.1230486811348,2.6,2,2
75,241.82238438357905,270.89815912799605,246.615744091165,271.62583028759775,251.82157768799507,271.7037141351979,254.61306505926262,271.28546228832573,3.0,2,2
76,240.37245157931417,271.3558559639182,245.65751432675296,272.082442737591,251.23785580234605,271.95089361577163,254.21489708858297,271.4214930248991,3.4000000000000004,2,2
77,238.78320351383826,271.60089823810796,244.54358742073012,272.3319770514118,250.59380917815636,272.113247627688,253.80350186799134,271.5305689976396,3.8000000000000003,2,2
78,237.15108772157586,271.7404656372691,243.3325320443457,272.43011623201164,249.89630932597575,272.19789009527506,253.3782962476571,271.6123446707987,4.2,2,2
79,235.424401472908,271.6926099683841,242.05594255808373,272.41018182822415,249.1576536582229,272.21075406937723,252.92228657645242,271.6689124295806,4.6,2,2
80,233.73552073780738,271.63711505185876,240.73558559394556,272.2943483503247,248.38000790748086,272.15801723956173,252.46899044238643,271.69607599336865,5.0,2,2
81,226.671680128397,270.75018552069133,235.02655629277461,271.06924047185396,244.92228967241596,271.44623015471217,250.4361336010227,271.5297349940666,6.666666666666667,2,2
82,220.06401648093103,269.20374506406324,229.41589054710923,269.17309907507587,241.06553628689926,269.9191723030212,248.21530148113897,270.95729971016675,8.333333333333334,2,2
83,211.0730453023711,267.70620733340223,223.8606869683018,266.68205990585017,237.07189174577385,267.893575680141,245.78632205927835,269.97516076656206,10.0,2,2
84,204.866451976169,265.53719940009296,215.05014699871043,265.2674593428967,233.0695441484676,265.549208739538,243.31106121243778,268.7807047051768,11.666666666666668,2,2
85,199.00193247897025,263.00908724629943,209.82572891269567,262.66719061569387,229.13184226867878,263.00642855494,240.78138129868788,267.36989051257467,13.333333333333334,2,2
86,193.68491488625264,260.3988829853122,204.66187733109751,260.1576337085602,225.30430385572078,260.3482933584397,238.22876545379165,265.7940178391868,15.0,2,2
87,188.62877347811317,258.22596441865466,200.20199339926006,257.36108716551644,221.5285604598685,257.54396022327876,235.67316914329678,264.09218473925216,16.666666666666668,2,2
88,184.02955504465749,255.31194462403286,195.76438233004964,254.6498245677247,213.7625468534184,256.97946765392703,233.1360834748269,262.2965071236251,18.333333333333336,2,2
89,179.74828477799124,252.59116840548683,191.29569064268293,252.09422577345148,210.15028570174618,254.59751081161716,230.41870270333243,260.21726674618543,20.0,2,2
90,177.00530702825884,210.76323491179096,177.49354383606277,209.9904887729099,185.1991543705885,213.37726877223125,210.60345231275983,230.09814614827656,0.0,3,11
91,198.71077039448278,225.39300951865698,211.2725930683067,233.84142596138958,227.27532418376677,245.03685499060336,243.4723029437257,256.9887887029115,0.1,3,11
92,213.25231639947302,235.75626652962674,228.670923504184,246.566198872381,243.86086271741962,257.9090315687252,253.91575280388813,265.63041000088134,0.2,3,11
93,222.9033739486684,242.88024261884064,238.16606138401693,253.9092012714386,250.28274280266774,263.04328922211795,257.4499407212172,268.7012511777599,0.30000000000000004,3,11
94,229.5841045820358,248.06149376680915,243.5530370318936,258.36663469199624,253.43713218215441,265.8983373581294,258.27947785279287,269.4737842258149,0.4,3,11
95,234.64857814268092,252.32019213487814,246.73151599146772,261.22800190045655,254.5588962548467,267.02084076305056,258.8732248457258,270.16872419442893,0.5,3,11
96,237.97089952594038,255.1978256431199,248.67277823762552,263.1674045310006,255.40926183484834,268.04764358311115,258.85639468774116,270.28155650083227,0.6000000000000001,3,11
97,240.67340903396797,257.7765731307796,250.10873689758097,264.7963829976512,255.60335507567737,268.43353762471526,258.7675055103295,270.33436331495136,0.7000000000000001,3,11
98,242.53657236764914,259.8779748597167,250.89469830545568,265.83848559584845,255.94900391096303,269.01971139378327,258.935116240717,270.660673306221,0.8,3,11
99,244.05763728289264,261.5984833226441,251.40944312676623,266.66082517405874,255.97037212362258,269.26388455063716,258.9971518420597,270.8774659997434,0.9,3,11
100,245.20845130851083,263.0260681064972,251.6781007423092,267.3692658048764,255.94842518962218,269.46564616745667,258.74039479743067,270.75244217407186,1.0,3,11
101,247.51313347549055,266.9044144552382,252.2600004765742,269.42881196851505,256.0451666662091,270.4934968767684,258.69293071407424,271.3198254233296,1.4,3,11
102,247.89055415214682,269.2494433743255,252.10096424278038,270.79011066134154,255.99603845249982,271.4448167997189,258.48145483105793,271.6911266636547,1.8,3,11
103,247.36247460569285,270.73729696542057,251.55943482056153,271.7890734539872,255.81609842505426,272.1716466728366,258.1667734634141,271.9500258417901,2.2,3,11
104,246.3847570719779,271.8039464899867,250.81841175490914,272.5630082189126,255.43388617983936,272.6829523163522,257.811394383839,272.1721927868004,2.6,3,11
105,245.06863217144158,272.49039227922907,249.83597071697812,273.078964358758,254.93964229020975,273.05893756333745,257.44688614349434,272.3598238580809,3.0,3,11
106,243.6560901112809,273.0641007560975,248.82101779056967,273.56536114934465,254.357355316026,273.3265980448744,257.062569824398,272.5158206262097,3.4000000000000004,3,11
107,241.97479407153563,273.2643392593263,247.6830049308297,273.84188615316697,253.70140464982225,273.4989018056762,256.65726435615755,272.6400834674217,3.8000000000000003,3,11
108,240.24134780824707,273.35280880465206,246.4272178612546,273.94948242122854,252.98215671453946,273.58509577858945,256.2323315721803,272.73235359237356,4.2,3,11
109,238.47175011406333,273.3399727996334,245.09160327220994,273.92575244123964,252.20763396588794,273.59262759330437,255.78765273689933,272.79308960024986,4.6,3,11
110,236.66400344642403,273.21097689075754,243.70472616457624,273.7980130689075,251.38695665816348,273.5296317702189,255.3237135822863,272.8229064829034,5.0,3,11
111,229.16455712018944,271.9806256542632,237.67832928012322,272.4728566554522,247.89303601919397,272.93403467217337,253.2045294194205,272.6354559405285,6.666666666666667,3,11
112,222.21300991644898,270.3934322306613,231.91539409762754,270.617803949314,243.75531252779476,271.2749364576605,250.84346972998105,272.0071780387276,8.333333333333334,3,11
113,213.10873177032067,268.99941459556044,226.05234898872877,267.9763571367116,239.48296159596242,269.10987558304373,248.3949438346085,271.1028350767063,10.0,3,11
114,206.6284220136842,266.5992509216688,216.94698116098525,266.4218996920472,235.22190060725137,266.63074518821253,245.73693026848522,269.8106033966055,11.666666666666668,3,11
115,200.50437185100753,264.01555823294797,211.4667781361316,263.6135066610302,231.05119143339817,263.962839204609,243.0214986084901,268.30013568225047,13.333333333333334,3,11
116,195.05552564461823,261.3074736213879,206.1453517343737,261.11982127587805,227.01059939811813,261.18825627525393,240.28953522301293,266.62706846642885,15.0,3,11
117,189.80204334954445,259.0579290216944,201.4704457407855,258.15002066485914,223.115380241864,258.35843127920833,237.56963224415242,264.83421174180313,16.666666666666668,3,11
118,185.07714546946033,256.08363788681675,196.96410653699917,255.35299748382735,215.22178600616456,257.6899287397154,234.87788796444656,262.95327943061733,18.333333333333336,3,11
119,180.71694096454218,253.2772698635351,192.3398438023987,252.82603739254444,211.36671292134957,255.043949131204,232.0924748132409,260.87175520705955,20.0,3,11
120,174.3818235619202,206.2862547543648,178.0801211392372,209.2436609973425,186.7624548280843,214.06015225100606,213.96559243896675,233.86642957686314,0.0,4,10
121,196.13563775748932,222.43962239137923,209.77432584737673,232.9356281670484,225.68676873147157,244.97279484474416,241.47990807468108,257.230901088083,0.1,4,10
122,209.93139386973937,232.91518060923843,226.08337623916321,245.59147713527176,240.1948096905466,256.61213959411316,249.49866294355238,264.00987496628073,0.2,4,10
123,219.48414578919346,240.59445903094877,235.1599803395133,253.1080319240847,246.5639564957251,262.1275476019072,252.79927161120668,267.0576329634315,0.30000000000000004,4,10
124,226.0576950281225,246.48005649470656,240.03296324931407,257.3681054273274,248.89373168860593,264.2640751857958,253.98979813570932,268.28304744387174,0.4,4,10
125,230.68934468239507,250.6413717756898,242.68886263890056,260.12727409831837,250.2770817415216,265.7677165027315,254.12079972202693,268.53044207118063,0.5,4,10
126,233.984905317716,253.77672172350964,244.30920756028033,261.87785791987693,250.61779789055188,266.28926625489714,254.018298161724,268.5721117660346,0.6000000000000001,4,10
127,236.42171711663175,256.267775359736,245.2795828965988,263.0958871205001,250.60471740454506,266.6109481932767,254.24688818019365,268.9632653912807,0.7000000000000001,4,10
128,238.12861902937001,258.1571777023575,245.86555865328074,263.99173309768213,250.93424453393106,267.21351234903227,254.32729948867268,269.20322136443986,0.8,4,10
129,239.42325054298865,259.7361954454857,246.33595933440034,264.8174642421356,250.856256081158,267.3782271059892,254.0531362364345,269.0755767274259,0.9,4,10
130,240.4428751406238,261.11507457072247,246.63505540389338,265.48697802295067,251.02602894526862,267.8067882333247,253.9624680047247,269.1349005951187,1.0,4,10
131,242.1425203895362,264.71430723110547,246.69860046936907,267.045951875077,250.68744350904623,268.41860489286773,253.79741053034934,269.671500418526,1.4,4,10
132,242.19790568310523,266.7090125873705,246.32462087293362,268.2913549779033,250.67576371962645,269.35765310262155,253.49967080726057,269.9679570628676,1.8,4,10
133,241.52312962140726,268.09018194885283,245.71368387376808,269.15995143859806,250.3299176391771,269.95156448494464,253.12052039812494,270.16472187699566,2.2,4,10
134,240.5715051394693,269.1127686113489,244.83362014283577,269.82676962709894,249.8718484233568,270.3715980222397,252.72865882223354,270.3317110605149,2.6,4,10
135,239.2423823669026,269.7239983437591,244.1126735734726,270.5256646531239,249.34827894491198,270.6866519446786,252.3305944215403,270.4760206806703,3.0,4,10
136,237.76217855383976,270.09822911394264,243.14362886228963,270.9442525091819,248.76894171209807,270.9164251998459,251.92565037590904,270.597477709048,3.4000000000000004,4,10
137,236.22015328563486,270.3358870338748,242.05711414489951,271.1749962205486,248.11838860286423,271.0699614169889,251.4795057984933,270.69894825433227,3.8000000000000003,4,10
138,234.59750789217327,270.42363882871473,240.87667311525692,271.2667515697784,247.4468689317697,271.15100762327734,251.05266342568427,270.77295457686375,4.2,4,10
139,232.96793804085797,270.4316204104165,239.6475204707801,271.2500234290767,246.73798306997375,271.165762876284,250.61958211098838,270.8220540851534,4.6,4,10
140,231.33460312924305,270.3795605272411,238.37668666020647,271.1432148508928,245.98509041891333,271.1190504690385,250.17782915864402,270.84653897759955,5.0,4,10
141,224.75164508194655,269.7995716155135,232.91242449756132,269.99326598888587,242.6072015355844,270.3655735661614,248.20958462848122,270.693320279894,6.666666666666667,4,10
142,218.31350203948307,268.23930834195323,227.42681887554042,268.06827225186197,238.9161618799758,268.88613836553253,246.09356981434766,270.1601774901686,8.333333333333334,4,10
143,209.50942289267564,266.7735489122446,222.11338739841187,265.6929393095344,235.13682710716685,266.9645800950954,243.67638387688515,269.11960561825396,10.0,4,10
144,203.433775014386,264.72702625753453,213.51755601832437,264.3677193016801,231.3347071176408,264.7221773067954,241.34873872923725,267.9973685248929,11.666666666666668,4,10
145,197.79016068235185,262.22636557242816,208.48687591561998,261.9390389683355,227.58028732193029,262.275536237719,238.963792891859,266.66113391396146,13.333333333333334,4,10
146,192.5731717100393,259.7067125981394,203.4605773425233,259.4086002438869,223.92542727683542,259.7094743914464,236.5511847538572,265.15883642232643,15.0,4,10
147,187.67851453224068,257.57497777037844,199.1655072080628,256.750074465456,220.2442864603675,256.9256304319343,234.12212713217653,263.5255973327054,16.666666666666668,4,10
148,183.1785922239577,254.71110199631758,194.7758858792599,254.1128328240174,212.5592537359156,256.4312234107019,231.70556167713372,261.7947182831781,18.333333333333336,4,10
149,178.95319993482497,252.0625642320555,190.443997943779,251.52227804463814,209.05504946857218,254.17820074403483,229.30618793556474,259.98751109003877,20.0,4,10
150,169.80236375054463,206.63875130148267,176.41780094184776,210.4455233211184,185.22487090213903,212.87079857159884,213.26749143238888,232.75374126952624,0.0,5,10
151,192.80626438948244,222.39584967415027,208.67656579103704,233.50357231642056,224.22159544038928,243.95610593592355,239.9630715189524,256.01661901583356,0.1,5,10
152,207.9230360264846,233.25533495640585,225.28594338073356,245.9063455441371,239.24157023830796,256.22303842180463,249.00199129014754,264.0915034273745,0.2,5,10
153,218.0159285800057,241.203249217268,234.18230345821092,252.943546438672,245.38146616307165,261.51743873461334,252.10447927107276,267.0031261420505,0.30000000000000004,5,10
154,224.94210213529163,246.76005893410505,238.96798632164626,257.25798707177637,248.00592863689982,263.9968504622196,253.18570054229403,268.13725938195216,0.4,5,10
155,229.76726575224512,250.84940542382802,241.734130992135,259.8513147633335,249.0800385513702,265.30848992535226,253.0504211915079,268.1175556355991,0.5,5,10
156,233.18590321514878,253.94044052835946,243.47285789763927,261.7026839572488,249.40317699525315,265.8391834720204,253.3533002184193,268.5786602421379,0.6000000000000001,5,10
157,235.62624067540688,256.317544326823,244.4265743956432,262.8891909950495,249.87310253749544,266.5727628603056,253.16449692299528,268.5433513466271,0.7000000000000001,5,10
158,237.53086744952563,258.360451331276,244.99772932293615,263.7648407287144,249.8210582156815,266.75845772484263,253.29547468900807,268.8366283722712,0.8,5,10
159,238.8025485529662,259.86428159894143,245.3372529563312,264.44628224737255,249.9012507746992,267.09258743726843,252.95604123876325,268.7244758544403,0.9,5,10
160,239.7118367002557,261.0859022313785,245.53135407278322,265.0017979529416,249.92719478869225,267.36797968998405,252.87040261278753,268.79607646208206,1.0,5,10
161,241.24029622306512,264.4664803281933,245.5914179626921,266.686737611534,249.63727172866012,268.0417059733215,252.80426752132684,269.3650974521105,1.4,5,10
162,241.08457618871896,266.1883810917111,245.16568597610492,267.7708691315493,249.6255769801182,268.9754507944414,252.49673218554878,269.64835110355847,1.8,5,10
163,240.45906175665846,267.645392955297,244.54599790086075,268.62418315031323,249.24173069527393,269.5480458054703,252.10928204310636,269.8345197644811,2.2,5,10
164,239.44068526010608,268.6217630675562,243.73432248272684,269.37877511709377,248.77969181916885,269.9506173383962,251.7111655126522,269.99257861569066,2.6,5,10
165,238.11369440471003,269.17785150624553,243.00794989752706,270.0533322748204,248.25340447317382,270.25389301558005,251.3089864723344,270.1294341764054,3.0,5,10
166,236.67731802872763,269.59054005464714,242.033507528282,270.45557617895275,247.65141711510682,270.4766572523641,250.9020459410992,270.2448367622825,3.4000000000000004,5,10
167,235.15504494565647,269.8219994928678,240.96030027310573,270.67861178522946,247.02266152813104,270.6248679390131,250.442949914956,270.34249941224823,3.8000000000000003,5,10
168,233.54748608167958,269.90617474625685,239.7914956809831,270.767399134102,246.36191978995092,270.7040258936748,250.01976857002387,270.4127446824797,4.2,5,10
169,231.91495205332754,269.89075723662825,238.58498221799746,270.75226793144924,245.66679516824624,270.71917997492227,249.59073274010373,270.45945847794127,4.6,5,10
170,230.31387498884212,269.85190728611514,237.33379730622394,270.6489803323083,244.92220343068476,270.67436544821726,249.1544279209493,270.4827018868268,5.0,5,10
171,223.88648010592263,269.3708740153735,231.97649113005954,269.5309184276076,241.6211820850562,269.94345812266073,247.21374018473927,270.33424752617657,6.666666666666667,5,10
172,217.53237432481467,267.81657925399827,226.54565769060324,267.59371767981884,237.9607430443444,268.4425298486779,245.14248952847882,269.8170468871928,8.333333333333334,5,10
173,208.81848651096695,266.37479469101936,221.33890652645653,265.2685662765072,234.27384375496447,266.5650361476953,242.73355396342097,268.7516564512639,10.0,5,10
174,202.789230766563,264.3816210178066,212.8311458611042,263.97556499827874,230.558310427099,264.3660947292446,240.46756651822673,267.6595464958872,11.666666666666668,5,10
175,197.2482279050407,261.88593643966806,207.88259578071282,261.6246961114917,226.88422722764892,261.96089334938364,238.14510267127577,266.3548623558723,13.333333333333334,5,10
176,192.07304055326267,259.4099645111466,202.9213602273442,259.08182613761363,223.305442325581,259.43480960975677,235.79336889300737,264.88393703801336,15.0,5,10
177,187.25183119419583,257.2895902397084,198.69708798123753,256.48446553116264,219.666887555406,256.6602890393316,233.41940732230367,263.2799728342939,16.666666666666668,5,10
178,182.795402283131,254.4485414872462,194.32625308363578,253.88177708114273,212.01183958158023,256.1932276854891,231.05568329096542,261.5769336178763,18.333333333333336,5,10
179,178.5922881339407,251.83338034527134,190.059420445456,251.27152761004047,208.55287394395543,253.9980558681666,228.70433473660532,259.7950687425806,20.0,5,10
180,171.4292256511744,207.00517770930162,177.8717428508401,210.64008244074708,186.79861871135438,212.9502365635727,214.69160396034619,232.82102267876334,0.0,6,9
181,193.73597672058997,222.50088493498845,209.3904831651017,233.60312883059103,224.79041286334655,243.98539132854353,240.3773800920222,256.0443177131764,0.1,6,9
182,208.47498123927383,233.2643128474703,225.63963579858532,245.95758015787794,239.4328502045737,256.2213329291208,249.11860048816683,264.0995469482319,0.2,6,9
183,218.25531249130287,241.06428373676331,234.3588930589843,252.97075432487705,245.43567219898597,261.50415209101226,252.13515473361852,267.0051869348945,0.30000000000000004,6,9
184,225.0319888723533,246.58692500889566,239.05689466378846,257.2738540913823,248.01089770467934,263.9799270776685,253.1922186462557,268.1375360374841,0.4,6,9
185,229.76248374462278,250.65775499190784,241.77561047224407,259.8584370340323,249.0668043935676,265.2913304566826,253.0453396091009,268.1181073945637,0.5,6,9
186,233.20134676445093,253.8331723558309,243.49070956121025,261.70524542324114,249.59421745934702,266.04912145626724,253.34903450652797,268.57863993266864,0.6000000000000001,6,9
187,235.59371545742601,256.1954030573482,244.43122508656003,262.88897658955506,249.6689297655626,266.3567966118792,253.15847006891872,268.54357668249617,0.7000000000000001,6,9
188,237.4041307427288,258.15523852546863,244.9953777131306,263.7630751427006,249.8161673559763,266.75847084961487,253.29151467325403,268.8364856681805,0.8,6,9
189,238.61903314448605,259.61202862042944,245.3311947033418,264.4436421003537,250.0317656506398,267.2366092127577,252.95072661072354,268.7251672431597,0.9,6,9
190,239.56985418439376,260.89535036945074,245.5233860242645,264.9986880310908,249.92331040993705,267.3676409418585,252.82718187618977,268.77433389877825,1.0,6,9
191,241.11483467121624,264.31834709893405,245.51907983674488,266.60469372044537,249.63349669192692,268.04119351791763,252.80320995514614,269.3645820963356,1.4,6,9
192,241.05302721601367,266.15636547907417,245.15703867584233,267.7667815642027,249.62484445114904,268.9750710388949,252.49574625439462,269.64784781546354,1.8,6,9
193,240.37219984574827,267.5471794491455,244.53756918184263,268.6210072963391,249.2409644925682,269.54768699631626,252.1083611052507,269.83403213542647,2.2,6,9
194,239.39093112962485,268.56751311042774,243.73362502427284,269.3783476789227,248.77904898773724,269.95025801542636,251.71031145717407,269.99211092940186,2.6,6,9
195,238.0926638302541,269.15877827876017,243.00732578470829,270.05289345508834,248.25284695437009,270.25354060207894,251.30820212218296,270.12898972869755,3.0,6,9
196,236.6675431303024,269.5852806793221,242.03291601579312,270.4551323483083,247.6506162797554,270.47632640879374,250.90133337356005,270.24441766359854,3.4000000000000004,6,9
197,235.14809593024899,269.8202038392034,240.95978829673024,270.6781676272805,247.02222328071852,270.62453791742917,250.44224904401554,270.34211511328925,3.8000000000000003,6,9
198,233.5405909748256,269.90449524876556,239.7910309704209,270.76695600866856,246.36156371011106,270.70370600727017,250.0191656272294,270.4123837078354,4.2,6,9
199,231.90749997278618,269.8883011165116,238.58459245061692,270.7518300968403,245.66650914230627,270.71887040574256,249.5902136644422,270.4591220930913,4.6,6,9
200,230.3065072999493,269.8491089620734,237.33346012675764,270.6485471582731,244.92196145210053,270.6740654515741,249.15398638547327,270.48238992693956,5.0,6,9
201,223.88611310075072,269.3703168937151,231.97639018692715,269.53051810731034,241.62116530699018,269.9431923417502,247.21355557529822,270.33402704064713,6.666666666666667,6,9
202,217.53223820078068,267.8160813383334,226.54574486354724,267.59336025515637,237.96089317349688,268.44230316789844,245.14251230091435,269.81689243841174,8.333333333333334,6,9
203,208.81848651096695,266.37479469101936,221.3391509313886,265.2682485353563,234.2741165181638,266.564833882969,242.73376385917717,268.7515826458742,10.0,6,9
204,202.789230766563,264.3816210178066,212.8311458611042,263.97556499827874,230.55867550839793,264.3659152924662,240.46790668220564,267.6595062047747,11.666666666666668,6,9
205,197.2482279050407,261.88593643966806,207.88259578071282,261.6246961114917,226.88467351322367,261.9607383294589,238.14554781133413,266.35484845139,13.333333333333334,6,9
206,192.07304055326267,259.4099645111466,202.9213602273442,259.08182613761363,223.30596107726205,259.4346804139139,235.7938984501242,264.8839446971945,15.0,6,9
207,187.25183119419583,257.2895902397084,198.69708798123753,256.48446553116264,219.66747982536472,256.66020515760016,233.41998301616334,263.27999223183565,16.666666666666668,6,9
208,182.795402283131,254.4485414872462,194.32625308363578,253.88177708114273,212.01183958158023,256.1932276854891,231.056303786522,261.57696381050806,18.333333333333336,6,9
209,178.5922881339407,251.83338034527134,190.059420445456,251.27152761004047,208.55287394395543,253.9980558681666,228.7049767470927,259.79510150663623,20.0,6,9
210,169.96879425944175,206.83179650757478,176.36940102131496,210.37369574802682,185.05363049134513,212.63382023940116,212.7961529116738,232.21821566913982,0.0,7,9
211,192.80165834168645,222.3870997478267,208.65371409190115,233.47051264919398,224.1693786870689,243.8844259962258,239.8558362808226,255.8995654473852,0.1,7,9
212,207.9199471415243,233.24967541777082,225.27449642214162,245.89033982238448,239.22617302445371,256.202386167442,248.9737104676395,264.063559830885,0.2,7,9
213,218.01401826773153,241.19972639611032,234.1767030979899,252.93597821060956,245.37971746507702,261.51497663567216,252.09745588359152,266.99795475819406,0.30000000000000004,7,9
214,224.940841611731,246.75777504952293,238.965675535279,257.25493753176283,248.00900618132226,264.00055771344614,253.18333274361478,268.1365388733823,0.4,7,9
215,229.7664434594921,250.8479344753471,241.7334475722383,259.8504594683789,249.08455314960761,265.31391131195073,253.06437136514828,268.1338425263704,0.5,7,9
216,233.1853809691382,253.93951205952354,243.47287424485947,261.7027598624502,249.40962989813485,265.84676001387874,253.35978570747622,268.58668092070064,0.6000000000000001,7,9
217,235.62592887084708,256.316986464612,244.42706208496858,262.8898622470451,249.8772162128989,266.5776337201765,253.17474558604704,268.55536298893946,0.7000000000000001,7,9
218,237.53066622879632,258.3601002936089,244.99846752813693,263.7658174566582,249.82604074358932,266.76428147850777,253.0205025963289,268.55413483911707,0.8,7,9
219,238.80245233614977,259.86410822196484,245.33812094044532,264.44741097751483,249.9054671503902,267.0975185676287,252.96182641309963,268.731963534893,0.9,7,9
220,239.71181743029393,261.0858562502673,245.53228543565993,265.00299728368685,249.9307051039559,267.3721186041419,252.87210665697543,268.79922153172106,1.0,7,9
221,241.24039558068736,264.46663645929596,245.59224460763323,266.68780316036145,249.6372139783161,268.04179802063817,252.80021796027893,269.3616760796688,1.4,7,9
222,241.08470323102307,266.1885849346391,245.16643548910997,267.7718573097732,249.62483059965024,268.97478946811657,252.49282605095078,269.6450281053961,1.8,7,9
223,240.45917257113717,267.645580642691,244.54665333471627,268.625059127923,249.24098866637627,269.54739652853186,252.10548734750805,269.8312780409794,2.2,7,9
224,239.44078027658898,268.62193278925804,243.73411873118602,269.37859426739186,248.77896474974912,269.9499804476193,251.70744877094614,269.9893908993223,2.6,7,9
225,238.11380105542904,269.1780403255962,243.00774795135638,270.0531509467089,248.25269149918097,270.2532665771458,251.3053245068726,270.12628044182674,3.0,7,9
226,236.6774210555383,269.5907276153883,242.0333055880074,270.45539524347134,247.65070884517954,270.47603910588,250.89842303806083,270.24170296126005,3.4000000000000004,7,9
227,235.15515067729427,269.82219379210716,240.96010046792722,270.678431048032,247.02195914806953,270.62425493988707,250.43929634653017,270.3393826540276,3.8000000000000003,7,9
228,233.5475981941921,269.9063805111323,239.79129532842163,270.76721783799195,246.3612232394288,270.7034153549348,250.01612740866165,270.40963026851546,4.2,7,9
229,231.9150683032436,269.8909664860649,238.58478249282848,270.75208541683764,245.6661029418448,270.7185695946438,249.5871000991832,270.4563399580883,4.6,7,9
